NAME,ID,LEVEL,AREA,CAPITAL
Altinho,2600807,Municípios,452.6,False
Alto Capibaribe,26009,Microrregiões,1783.2,False
Amaraji,260090,AMC 70-00,238.8,False
Amaraji,260090,AMC 91-00,238.8,False
Amaraji,2600906,Municípios,238.8,False
Sertão Pernambucano,2601,Mesorregiões,38575.79999999998,False
Médio Capibaribe,26010,Microrregiões,1761.3,False
Angelim,260100,AMC 91-00,126.7,False
Angelim,260100,AMC 70-00,126.7,False
Angelim,2601003,Municípios,126.7,False
Araçoiaba,2601052,Municípios,96.9,False
Garanhuns,26011,Microrregiões,5195.7,False
Araripina,260110,AMC 70-00,1914.4,False
Araripina,260110,AMC 91-00,1914.4,False
Araripina,2601102,Municípios,1914.4,False
Brejo Pernambucano,26012,Microrregiões,2522.7,False
Arcoverde,260120,AMC 40-00,380.6,
Arcoverde,260120,AMC 60-00,380.6,
Arcoverde,260120,AMC 91-00,380.6,False
Arcoverde,260120,AMC 70-00,380.6,False
Arcoverde,2601201,Municípios,380.6,False
Mata Setentrional Pernambucana,26013,Microrregiões,2986.5,False
Barra de Guabiraba,260130,AMC 70-00,118.1,False
Barra de Guabiraba,260130,AMC 91-00,118.1,False
Barra de Guabiraba,2601300,Municípios,118.1,False
Vitória de Santo Antão,26014,Microrregiões,935.5,False
Barreiros,260140,AMC 91-00,229.8,False
Barreiros,260140,AMC 70-00,229.8,False
Barreiros,2601409,Municípios,229.8,False
Mata Meridional Pernambucana,26015,Microrregiões,4543.099999999999,False
Belém de Maria,260150,AMC 70-00,63.8,False
Belém de Maria,260150,AMC 91-00,63.8,False
Belém de Maria,2601508,Municípios,63.8,False
Itamaracá,26016,Microrregiões,540.8,False
Belém de São Francisco,260160,AMC 91-00,1842.7,False
Belém de São Francisco,260160,AMC 70-00,1842.7,False
Belém de São Francisco,2601607,Municípios,1842.7,False
Recife,26017,Microrregiões,1250.2999999999997,False
Belo Jardim,260170,AMC 40-00,653.6,
Belo Jardim,260170,AMC 60-00,653.6,
Belo Jardim,260170,AMC 70-00,653.6,False
Belo Jardim,260170,AMC 91-00,653.6,False
Belo Jardim,2601706,Municípios,653.6,False
Suape,26018,Microrregiões,963.1999999999999,False
Betânia,260180,AMC 91-00,1232.6,False
Betânia,260180,AMC 70-00,1232.6,False
Betânia,2601805,Municípios,1232.6,False
Fernando de Noronha,26019,Microrregiões,18.4,False
Bezerros,260190,AMC 70-00,545.7,False
Bezerros,260190,AMC 91-00,545.7,False
Bezerros,2601904,Municípios,545.7,False
São Francisco Pernambucano,2602,Mesorregiões,24634.400000000005,False
Bodocó,260200,AMC 91-00,1604.9,False
Bodocó,260200,AMC 70-00,1604.9,False
Bodocó,2602001,Municípios,1604.9,False
Bom Conselho,260210,AMC 70-00,798.1,False
Bom Conselho,260210,AMC 91-00,798.1,False
Bom Conselho,2602100,Municípios,798.1,False
Bom Jardim,260220,AMC 91-00,208.3,False
Bom Jardim,260220,AMC 70-00,208.3,False
Bom Jardim,2602209,Municípios,208.3,False
Bonito,260230,AMC 70-00,392.9,False
Bonito,260230,AMC 91-00,392.9,False
Bonito,2602308,Municípios,392.9,False
Brejão,260240,AMC 91-00,161.9,False
Brejão,260240,AMC 70-00,161.9,False
Brejão,2602407,Municípios,161.9,False
Brejinho,260250,AMC 70-00,85.1,False
Brejinho,260250,AMC 91-00,85.1,False
Brejinho,2602506,Municípios,85.1,False
Brejo da Madre de Deus,260260,AMC 91-00,782.6,False
Brejo da Madre de Deus,260260,AMC 70-00,782.6,False
Brejo da Madre de Deus,2602605,Municípios,782.6,False
Buenos Aires,260270,AMC 70-00,87.4,False
Buenos Aires,260270,AMC 91-00,87.4,False
Buenos Aires,2602704,Municípios,87.4,False
Buíque,260280,AMC 91-00,1279.0,False
Buíque,260280,AMC 70-00,1279.0,False
Buíque,2602803,Municípios,1279.0,False
Cabo de Santo Agostinho,260290,AMC 20-00,448.4,
Cabo de Santo Agostinho,260290,AMC 40-00,448.4,
Cabo de Santo Agostinho,260290,AMC 60-00,448.4,
Cabo de Santo Agostinho,260290,AMC 70-00,448.4,False
Cabo de Santo Agostinho,260290,AMC 91-00,448.4,False
Cabo de Santo Agostinho,260290,AMC 1872-00,448.4,
Cabo de Santo Agostinho,2602902,Municípios,448.4,False
Agreste Pernambucano,2603,Mesorregiões,24489.8,False
Cabrobó,260300,AMC 91-00,1629.9,False
Cabrobó,260300,AMC 70-00,1629.9,False
Cabrobó,2603009,Municípios,1629.9,False
Cachoeirinha,260310,AMC 70-00,183.2,False
Cachoeirinha,260310,AMC 91-00,183.2,False
Cachoeirinha,2603108,Municípios,183.2,False
Caetés,260320,AMC 91-00,324.2,False
Caetés,260320,AMC 70-00,324.2,False
Caetés,2603207,Municípios,324.2,False
Calçado,260330,AMC 70-00,56.0,False
Calçado,260330,AMC 91-00,56.0,False
Calçado,2603306,Municípios,56.0,False
Calumbi,260340,AMC 91-00,218.6,False
Calumbi,260340,AMC 70-00,218.6,False
Calumbi,2603405,Municípios,218.6,False
Camaragibe,260345,AMC 91-00,48.3,False
Camaragibe,2603454,Municípios,48.3,False
Camocim de São Félix,260350,AMC 60-00,50.8,
Camocim de São Félix,260350,AMC 91-00,50.8,False
Camocim de São Félix,260350,AMC 70-00,50.8,False
Camocim de São Félix,2603504,Municípios,50.8,False
Camutanga,260360,AMC 70-00,38.0,False
Camutanga,260360,AMC 91-00,38.0,False
Camutanga,2603603,Municípios,38.0,False
Canhotinho,260370,AMC 91-00,423.0,False
Canhotinho,260370,AMC 70-00,423.0,False
Canhotinho,2603702,Municípios,423.0,False
Capoeiras,260380,AMC 70-00,344.3,False
Capoeiras,260380,AMC 91-00,344.3,False
Capoeiras,2603801,Municípios,344.3,False
Carnaíba,2603900,Municípios,429.7,False
Carnaubeira da Penha,2603926,Municípios,999.4,False
Mata Pernambucana,2604,Mesorregiões,8465.1,False
Carpina,2604007,Municípios,153.8,False
Caruaru,260410,AMC 60-00,932.0,
Caruaru,260410,AMC 91-00,932.0,False
Caruaru,260410,AMC 70-00,932.0,False
Caruaru,2604106,Municípios,932.0,False
Casinhas,2604155,Municípios,109.1,False
Catende,260420,AMC 70-00,160.9,False
Catende,260420,AMC 91-00,160.9,False
Catende,2604205,Municípios,160.9,False
Cedro,260430,AMC 91-00,173.0,False
Cedro,260430,AMC 70-00,173.0,False
Cedro,2604304,Municípios,173.0,False
Chã de Alegria,260440,AMC 70-00,58.2,False
Chã de Alegria,260440,AMC 91-00,58.2,False
Chã de Alegria,2604403,Municípios,58.2,False
Chã Grande,260450,AMC 91-00,83.7,False
Chã Grande,260450,AMC 70-00,83.7,False
Chã Grande,2604502,Municípios,83.7,False
Condado,260460,AMC 70-00,90.9,False
Condado,260460,AMC 91-00,90.9,False
Condado,2604601,Municípios,90.9,False
Correntes,260470,AMC 91-00,285.2,False
Correntes,260470,AMC 70-00,285.2,False
Correntes,2604700,Municípios,285.2,False
Cortês,260480,AMC 60-00,99.2,
Cortês,260480,AMC 70-00,99.2,False
Cortês,260480,AMC 91-00,99.2,False
Cortês,2604809,Municípios,99.2,False
Cumaru,260490,AMC 91-00,278.4,False
Cumaru,260490,AMC 70-00,278.4,False
Cumaru,2604908,Municípios,278.4,False
Metropolitana de Recife,2605,Mesorregiões,2772.7000000000003,False
Cupira,260500,AMC 60-00,104.2,
Cupira,260500,AMC 70-00,104.2,False
Cupira,260500,AMC 91-00,104.2,False
Cupira,2605004,Municípios,104.2,False
Custódia,260510,AMC 91-00,1484.6,False
Custódia,260510,AMC 70-00,1484.6,False
Custódia,2605103,Municípios,1484.6,False
Dormentes,2605152,Municípios,1392.1,False
Escada,260520,AMC 60-00,350.3,
Escada,260520,AMC 20-00,350.3,
Escada,260520,AMC 40-00,350.3,
Escada,260520,AMC 70-00,350.3,False
Escada,260520,AMC 91-00,350.3,False
Escada,2605202,Municípios,350.3,False
Exu,260530,AMC 40-00,1500.3,
Exu,260530,AMC 20-00,1500.3,
Exu,260530,AMC 60-00,1500.3,
Exu,260530,AMC 91-00,1500.3,False
Exu,260530,AMC 1872-00,1500.3,
Exu,260530,AMC 70-00,1500.3,False
Exu,2605301,Municípios,1500.3,False
Feira Nova,260540,AMC 70-00,118.8,False
Feira Nova,260540,AMC 91-00,118.8,False
Feira Nova,2605400,Municípios,118.8,False
Fernando de Noronha,260545,AMC 60-00,18.4,
Fernando de Noronha,260545,AMC 20-00,18.4,
Fernando de Noronha,260545,AMC 40-00,18.4,
Fernando de Noronha,260545,AMC 91-00,18.4,False
Fernando de Noronha,260545,AMC 1872-00,18.4,
Fernando de Noronha,260545,AMC 70-00,18.4,False
Fernando de Noronha,2605459,Municípios,18.4,False
Ferreiros,260550,AMC 70-00,86.0,False
Ferreiros,260550,AMC 91-00,86.0,False
Ferreiros,2605509,Municípios,86.0,False
Flores,260560,AMC 91-00,963.8,False
Flores,260560,AMC 70-00,963.8,False
Flores,2605608,Municípios,963.8,False
Floresta,2605707,Municípios,3690.3,False
Frei Miguelinho,260580,AMC 70-00,215.8,False
Frei Miguelinho,260580,AMC 91-00,215.8,False
Frei Miguelinho,2605806,Municípios,215.8,False
Gameleira,260590,AMC 40-00,260.8,
Gameleira,260590,AMC 60-00,260.8,
Gameleira,260590,AMC 91-00,260.8,False
Gameleira,260590,AMC 70-00,260.8,False
Gameleira,2605905,Municípios,260.8,False
Garanhuns,260600,AMC 70-00,467.8,False
Garanhuns,260600,AMC 91-00,467.8,False
Garanhuns,2606002,Municípios,467.8,False
Glória do Goitá,260610,AMC 91-00,211.8,False
Glória do Goitá,260610,AMC 70-00,211.8,False
Glória do Goitá,2606101,Municípios,211.8,False
Goiana,260620,AMC 70-00,494.2,False
Goiana,260620,AMC 91-00,494.2,False
Goiana,2606200,Municípios,494.2,False
Granito,260630,AMC 91-00,519.7,False
Granito,260630,AMC 70-00,519.7,False
Granito,2606309,Municípios,519.7,False
Gravatá,260640,AMC 70-00,491.5,False
Gravatá,260640,AMC 91-00,491.5,False
Gravatá,2606408,Municípios,491.5,False
Iati,260650,AMC 91-00,567.5,False
Iati,260650,AMC 70-00,567.5,False
Iati,2606507,Municípios,567.5,False
Ibimirim,260660,AMC 70-00,1901.5,False
Ibimirim,260660,AMC 91-00,1901.5,False
Ibimirim,2606606,Municípios,1901.5,False
Ibirajuba,260670,AMC 91-00,218.0,False
Ibirajuba,260670,AMC 70-00,218.0,False
Ibirajuba,2606705,Municípios,218.0,False
Igarassu,2606804,Municípios,304.2,False
Iguaraci,260690,AMC 70-00,773.6,False
Iguaraci,260690,AMC 91-00,773.6,False
Iguaraci,2606903,Municípios,773.6,False
Inajá,2607000,Municípios,1098.7,False
Ingazeira,260710,AMC 91-00,246.6,False
Ingazeira,260710,AMC 70-00,246.6,False
Ingazeira,2607109,Municípios,246.6,False
Ipojuca,260720,AMC 60-00,514.8,
Ipojuca,260720,AMC 40-00,514.8,
Ipojuca,260720,AMC 20-00,514.8,
Ipojuca,260720,AMC 70-00,514.8,False
Ipojuca,260720,AMC 91-00,514.8,False
Ipojuca,260720,AMC 1872-00,514.8,
Ipojuca,2607208,Municípios,514.8,False
Ipubi,260730,AMC 91-00,972.1,False
Ipubi,260730,AMC 70-00,972.1,False
Ipubi,2607307,Municípios,972.1,False
Itacuruba,260740,AMC 70-00,438.5,False
Itacuruba,260740,AMC 91-00,438.5,False
Itacuruba,2607406,Municípios,438.5,False
Itaíba,260750,AMC 91-00,1073.2,False
Itaíba,260750,AMC 70-00,1073.2,False
Itaíba,2607505,Municípios,1073.2,False
Itamaracá,260760,AMC 70-00,65.4,False
Itamaracá,260760,AMC 91-00,65.4,False
Itamaracá,2607604,Municípios,65.4,False
Itambé,260765,AMC 91-00,306.3,False
Itambé,260765,AMC 70-00,306.3,False
Itambé,2607653,Municípios,306.3,False
Itapetim,260770,AMC 70-00,409.8,False
Itapetim,260770,AMC 91-00,409.8,False
Itapetim,2607703,Municípios,409.8,False
Itapissuma,260775,AMC 91-00,74.3,False
Itapissuma,2607752,Municípios,74.3,False
Itaquitinga,260780,AMC 91-00,117.0,False
Itaquitinga,260780,AMC 70-00,117.0,False
Itaquitinga,2607802,Municípios,117.0,False
Jaboatão dos Guararapes,260790,AMC 40-00,257.3,
Jaboatão dos Guararapes,260790,AMC 60-00,257.3,
Jaboatão dos Guararapes,260790,AMC 70-00,257.3,False
Jaboatão dos Guararapes,260790,AMC 91-00,257.3,False
Jaboatão dos Guararapes,2607901,Municípios,257.3,False
Jaqueira,2607950,Municípios,111.2,False
Jataúba,260800,AMC 91-00,715.7,False
Jataúba,260800,AMC 70-00,715.7,False
Jataúba,2608008,Municípios,715.7,False
Jatobá,2608057,Municípios,277.2,False
João Alfredo,260810,AMC 70-00,150.0,False
João Alfredo,260810,AMC 91-00,150.0,False
João Alfredo,2608107,Municípios,150.0,False
Joaquim Nabuco,260820,AMC 60-00,115.6,
Joaquim Nabuco,260820,AMC 91-00,115.6,False
Joaquim Nabuco,260820,AMC 70-00,115.6,False
Joaquim Nabuco,2608206,Municípios,115.6,False
Jucati,2608255,Municípios,109.3,False
Jupi,2608305,Municípios,151.2,False
Jurema,260840,AMC 60-00,147.0,
Jurema,260840,AMC 40-00,147.0,
Jurema,260840,AMC 70-00,147.0,False
Jurema,260840,AMC 91-00,147.0,False
Jurema,2608404,Municípios,147.0,False
Lagoa do Carro,2608453,Municípios,59.7,False
Lagoa do Itaenga,260850,AMC 91-00,62.0,False
Lagoa do Itaenga,260850,AMC 70-00,62.0,False
Lagoa do Itaenga,2608503,Municípios,62.0,False
Lagoa do Ouro,260860,AMC 70-00,219.6,False
Lagoa do Ouro,260860,AMC 91-00,219.6,False
Lagoa do Ouro,2608602,Municípios,219.6,False
Lagoa dos Gatos,260870,AMC 40-00,189.2,
Lagoa dos Gatos,260870,AMC 60-00,189.2,
Lagoa dos Gatos,260870,AMC 91-00,189.2,False
Lagoa dos Gatos,260870,AMC 70-00,189.2,False
Lagoa dos Gatos,2608701,Municípios,189.2,False
Lagoa Grande,2608750,Municípios,1874.4,False
Lajedo,260880,AMC 60-00,208.9,
Lajedo,260880,AMC 70-00,208.9,False
Lajedo,260880,AMC 91-00,208.9,False
Lajedo,2608800,Municípios,208.9,False
Limoeiro,260890,AMC 91-00,277.5,False
Limoeiro,260890,AMC 70-00,277.5,False
Limoeiro,2608909,Municípios,277.5,False
Macaparana,260900,AMC 60-00,100.2,
Macaparana,260900,AMC 70-00,100.2,False
Macaparana,260900,AMC 91-00,100.2,False
Macaparana,2609006,Municípios,100.2,False
Machados,260910,AMC 91-00,45.1,False
Machados,260910,AMC 70-00,45.1,False
Machados,2609105,Municípios,45.1,False
Manari,2609154,Municípios,550.6,False
Maraial,2609204,Municípios,197.0,False
Mirandiba,260930,AMC 70-00,773.3,False
Mirandiba,260930,AMC 91-00,773.3,False
Mirandiba,2609303,Municípios,773.3,False
Moreno,260940,AMC 60-00,192.1,
Moreno,260940,AMC 40-00,192.1,
Moreno,260940,AMC 91-00,192.1,False
Moreno,260940,AMC 70-00,192.1,False
Moreno,2609402,Municípios,192.1,False
Nazaré da Mata,260950,AMC 70-00,141.9,False
Nazaré da Mata,260950,AMC 91-00,141.9,False
Nazaré da Mata,2609501,Municípios,141.9,False
Olinda,260960,AMC 40-00,38.1,
Olinda,260960,AMC 60-00,38.1,
Olinda,260960,AMC 91-00,38.1,False
Olinda,260960,AMC 70-00,38.1,False
Olinda,2609600,Municípios,38.1,False
Orobó,260970,AMC 60-00,126.3,
Orobó,260970,AMC 40-00,126.3,
Orobó,260970,AMC 70-00,126.3,False
Orobó,260970,AMC 91-00,126.3,False
Orobó,2609709,Municípios,126.3,False
Orocó,260980,AMC 91-00,562.6,False
Orocó,260980,AMC 70-00,562.6,False
Orocó,2609808,Municípios,562.6,False
Ouricuri,2609907,Municípios,2383.9,False
Palmares,261000,AMC 60-00,376.2,
Palmares,261000,AMC 70-00,376.2,False
Palmares,261000,AMC 91-00,376.2,False
Palmares,2610004,Municípios,376.2,False
Palmeirina,261010,AMC 60-00,200.5,
Palmeirina,261010,AMC 91-00,200.5,False
Palmeirina,261010,AMC 70-00,200.5,False
Palmeirina,2610103,Municípios,200.5,False
Panelas,261020,AMC 60-00,369.6,
Panelas,261020,AMC 70-00,369.6,False
Panelas,261020,AMC 91-00,369.6,False
Panelas,2610202,Municípios,369.6,False
Paranatama,261030,AMC 91-00,272.7,False
Paranatama,261030,AMC 70-00,272.7,False
Paranatama,2610301,Municípios,272.7,False
Parnamirim,261040,AMC 70-00,2598.5,False
Parnamirim,261040,AMC 91-00,2598.5,False
Parnamirim,2610400,Municípios,2598.5,False
Passira,261050,AMC 91-00,364.8,False
Passira,261050,AMC 70-00,364.8,False
Passira,2610509,Municípios,364.8,False
Paudalho,261060,AMC 91-00,270.3,False
Paudalho,2610608,Municípios,270.3,False
Paulista,261070,AMC 91-00,102.3,False
Paulista,2610707,Municípios,102.3,False
Pedra,261080,AMC 91-00,852.4,False
Pedra,261080,AMC 70-00,852.4,False
Pedra,2610806,Municípios,852.4,False
Pesqueira,261090,AMC 60-00,1036.0,
Pesqueira,261090,AMC 70-00,1036.0,False
Pesqueira,261090,AMC 91-00,1036.0,False
Pesqueira,2610905,Municípios,1036.0,False
Petrolândia,2611002,Municípios,1088.2,False
Petrolina,2611101,Municípios,4756.8,False
Poção,261120,AMC 60-00,212.1,
Poção,261120,AMC 91-00,212.1,False
Poção,261120,AMC 70-00,212.1,False
Poção,2611200,Municípios,212.1,False
Pombos,261130,AMC 70-00,236.1,False
Pombos,261130,AMC 91-00,236.1,False
Pombos,2611309,Municípios,236.1,False
Primavera,261140,AMC 91-00,96.5,False
Primavera,261140,AMC 70-00,96.5,False
Primavera,2611408,Municípios,96.5,False
Quipapá,261150,AMC 70-00,225.6,False
Quipapá,261150,AMC 91-00,225.6,False
Quipapá,2611507,Municípios,225.6,False
Quixaba,2611533,Municípios,216.3,False
Recife,261160,AMC 91-00,218.7,False
Recife,2611606,Municípios,218.7,True
Riacho das Almas,261170,AMC 60-00,313.9,
Riacho das Almas,261170,AMC 91-00,313.9,False
Riacho das Almas,261170,AMC 70-00,313.9,False
Riacho das Almas,2611705,Municípios,313.9,False
Ribeirão,261180,AMC 60-00,288.0,
Ribeirão,261180,AMC 40-00,288.0,
Ribeirão,261180,AMC 70-00,288.0,False
Ribeirão,261180,AMC 91-00,288.0,False
Ribeirão,2611804,Municípios,288.0,False
Rio Formoso,2611903,Municípios,341.0,False
Sairé,261200,AMC 91-00,198.7,False
Sairé,261200,AMC 70-00,198.7,False
Sairé,2612000,Municípios,198.7,False
Salgadinho,261210,AMC 70-00,71.9,False
Salgadinho,261210,AMC 91-00,71.9,False
Salgadinho,2612109,Municípios,71.9,False
Salgueiro,261220,AMC 91-00,1733.7,False
Salgueiro,261220,AMC 70-00,1733.7,False
Salgueiro,2612208,Municípios,1733.7,False
Saloá,261230,AMC 70-00,297.0,False
Saloá,261230,AMC 91-00,297.0,False
Saloá,2612307,Municípios,297.0,False
Sanharó,261240,AMC 60-00,247.5,
Sanharó,261240,AMC 91-00,247.5,False
Sanharó,261240,AMC 70-00,247.5,False
Sanharó,2612406,Municípios,247.5,False
Santa Cruz,2612455,Municípios,1432.1,False
Santa Cruz da Baixa Verde,2612471,Municípios,91.2,False
Santa Cruz do Capibaribe,261250,AMC 60-00,369.6,
Santa Cruz do Capibaribe,261250,AMC 70-00,369.6,False
Santa Cruz do Capibaribe,261250,AMC 91-00,369.6,False
Santa Cruz do Capibaribe,2612505,Municípios,369.6,False
Santa Filomena,2612554,Municípios,843.9,False
Santa Maria da Boa Vista,2612604,Municípios,2977.8,False
Santa Maria do Cambucá,261270,AMC 91-00,94.5,False
Santa Maria do Cambucá,261270,AMC 70-00,94.5,False
Santa Maria do Cambucá,2612703,Municípios,94.5,False
Santa Terezinha,261280,AMC 70-00,219.5,False
Santa Terezinha,261280,AMC 91-00,219.5,False
Santa Terezinha,2612802,Municípios,219.5,False
São Benedito do Sul,261290,AMC 91-00,209.3,False
São Benedito do Sul,261290,AMC 70-00,209.3,False
São Benedito do Sul,2612901,Municípios,209.3,False
São Bento do Una,261300,AMC 70-00,715.9,False
São Bento do Una,261300,AMC 91-00,715.9,False
São Bento do Una,2613008,Municípios,715.9,False
São Caitano,261310,AMC 91-00,373.9,False
São Caitano,261310,AMC 70-00,373.9,False
São Caitano,2613107,Municípios,373.9,False
São João,261320,AMC 70-00,236.6,False
São João,261320,AMC 91-00,236.6,False
São João,2613206,Municípios,236.6,False
São Joaquim do Monte,261330,AMC 91-00,230.6,False
São Joaquim do Monte,261330,AMC 70-00,230.6,False
São Joaquim do Monte,2613305,Municípios,230.6,False
São José da Coroa Grande,261340,AMC 70-00,75.0,False
São José da Coroa Grande,261340,AMC 91-00,75.0,False
São José da Coroa Grande,2613404,Municípios,75.0,False
São José do Belmonte,261350,AMC 91-00,1491.0,False
São José do Belmonte,261350,AMC 70-00,1491.0,False
São José do Belmonte,2613503,Municípios,1491.0,False
São José do Egito,261360,AMC 70-00,783.3,False
São José do Egito,261360,AMC 91-00,783.3,False
São José do Egito,2613602,Municípios,783.3,False
São Lourenço da Mata,261370,AMC 91-00,264.4,False
São Lourenço da Mata,2613701,Municípios,264.4,False
São Vicente Ferrer,261380,AMC 60-00,120.2,
São Vicente Ferrer,261380,AMC 91-00,120.2,False
São Vicente Ferrer,261380,AMC 70-00,120.2,False
São Vicente Ferrer,2613800,Municípios,120.2,False
Serra Talhada,261390,AMC 60-00,2965.3,
Serra Talhada,261390,AMC 40-00,2965.3,
Serra Talhada,261390,AMC 20-00,2965.3,
Serra Talhada,261390,AMC 70-00,2965.3,False
Serra Talhada,261390,AMC 91-00,2965.3,False
Serra Talhada,2613909,Municípios,2965.3,False
Serrita,261400,AMC 91-00,1602.3,False
Serrita,261400,AMC 70-00,1602.3,False
Serrita,2614006,Municípios,1602.3,False
Sertânia,261410,AMC 20-00,2359.4,
Sertânia,261410,AMC 40-00,2359.4,
Sertânia,261410,AMC 60-00,2359.4,
Sertânia,261410,AMC 70-00,2359.4,False
Sertânia,261410,AMC 91-00,2359.4,False
Sertânia,2614105,Municípios,2359.4,False
Sirinhaém,261420,AMC 60-00,356.7,
Sirinhaém,261420,AMC 40-00,356.7,
Sirinhaém,261420,AMC 20-00,356.7,
Sirinhaém,261420,AMC 91-00,356.7,False
Sirinhaém,261420,AMC 1872-00,356.7,
Sirinhaém,261420,AMC 70-00,356.7,False
Sirinhaém,2614204,Municípios,356.7,False
Moreilândia,261430,AMC 70-00,619.7,False
Moreilândia,261430,AMC 91-00,619.7,False
Moreilândia,2614303,Municípios,619.7,False
Solidão,261440,AMC 91-00,130.7,False
Solidão,261440,AMC 70-00,130.7,False
Solidão,2614402,Municípios,130.7,False
Surubim,2614501,Municípios,254.9,False
Tabira,261460,AMC 70-00,393.3,False
Tabira,261460,AMC 91-00,393.3,False
Tabira,2614600,Municípios,393.3,False
Tacaimbó,261470,AMC 91-00,210.9,False
Tacaimbó,261470,AMC 70-00,210.9,False
Tacaimbó,2614709,Municípios,210.9,False
Tacaratu,261480,AMC 60-00,1253.7,
Tacaratu,261480,AMC 70-00,1253.7,False
Tacaratu,261480,AMC 91-00,1253.7,False
Tacaratu,2614808,Municípios,1253.7,False
Tamandaré,2614857,Municípios,98.9,False
Taquaritinga do Norte,261500,AMC 60-00,450.7,
Taquaritinga do Norte,261500,AMC 91-00,450.7,False
Taquaritinga do Norte,261500,AMC 70-00,450.7,False
Taquaritinga do Norte,2615003,Municípios,450.7,False
Terezinha,261510,AMC 70-00,142.5,False
Terezinha,261510,AMC 91-00,142.5,False
Terezinha,2615102,Municípios,142.5,False
Terra Nova,261520,AMC 91-00,362.2,False
Terra Nova,261520,AMC 70-00,362.2,False
Terra Nova,2615201,Municípios,362.2,False
Timbaúba,261530,AMC 60-00,320.5,
Timbaúba,261530,AMC 40-00,320.5,
Timbaúba,261530,AMC 70-00,320.5,False
Timbaúba,261530,AMC 91-00,320.5,False
Timbaúba,2615300,Municípios,320.5,False
Toritama,261540,AMC 60-00,34.8,
Toritama,261540,AMC 91-00,34.8,False
Toritama,261540,AMC 70-00,34.8,False
Toritama,2615409,Municípios,34.8,False
Tracunhaém,261550,AMC 70-00,141.6,False
Tracunhaém,261550,AMC 91-00,141.6,False
Tracunhaém,2615508,Municípios,141.6,False
Trindade,261560,AMC 91-00,229.3,False
Trindade,261560,AMC 70-00,229.3,False
