CODE,RAW DATE,TERCODIGO,YEAR,NIVNOME,"VALUE (R$ (mil), a preços do ano 2010)"
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4216305,2010,Municípios,477647.671
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4304507,2010,Municípios,478821.896
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3119302,2010,Municípios,479056.447
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3151503,2010,Municípios,479654.95
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1503903,2010,Municípios,480751.584
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5220108,2010,Municípios,482364.232
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3200904,2010,Municípios,482589.785
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4103453,2010,Municípios,483398.775
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3102605,2010,Municípios,483673.247
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4202800,2010,Municípios,483790.695
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2506301,2010,Municípios,483903.79
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2610004,2010,Municípios,484106.683
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,23033,2010,Microrregiões,484143.905
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4318804,2010,Municípios,485234.713
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,29002,2010,Microrregiões,485238.11999999994
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4321600,2010,Municípios,485427.545
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3129509,2010,Municípios,486188.367
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,13005,2010,Microrregiões,487092.838
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2929503,2010,Municípios,487336.7
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3523206,2010,Municípios,487568.165
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5204250,2010,Municípios,489168.715
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2707701,2010,Municípios,489699.859
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3135100,2010,Municípios,490115.175
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3117306,2010,Municípios,490189.545
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3306206,2010,Municípios,491050.942
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2915601,2010,Municípios,491522.216
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2917706,2010,Municípios,491841.175
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3529708,2010,Municípios,492014.826
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1301,2010,Mesorregiões,493112.195
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1601,2010,Mesorregiões,493286.0
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2803302,2010,Municípios,493888.606
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5001003,2010,Municípios,494481.029
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,12005,2010,Microrregiões,494973.27300000004
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1507300,2010,Municípios,495055.163
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3556305,2010,Municípios,495120.318
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3502507,2010,Municípios,496062.198
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3525201,2010,Municípios,496629.597
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5106752,2010,Municípios,497065.415
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,24016,2010,Microrregiões,498857.32700000005
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2605202,2010,Municípios,499040.356
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5217609,2010,Municípios,499464.738
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1508407,2010,Municípios,500256.054
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5215702,2010,Municípios,500593.347
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,22005,2010,Microrregiões,501233.4820000001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4321501,2010,Municípios,505242.24
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2307601,2010,Municípios,505778.209
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4310009,2010,Municípios,505810.82
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3510203,2010,Municípios,505845.7
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4120606,2010,Municípios,506247.898
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4124103,2010,Municípios,506702.086
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3520103,2010,Municípios,506755.79
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2909802,2010,Municípios,507284.224
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,31013,2010,Microrregiões,507420.43
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,25007,2010,Microrregiões,507764.85099999997
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4310801,2010,Municípios,507996.992
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4304408,2010,Municípios,508128.384
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,13008,2010,Microrregiões,508398.44299999997
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1501709,2010,Municípios,509271.612
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4117602,2010,Municípios,510692.441
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,41012,2010,Microrregiões,512558.19899999996
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3130101,2010,Municípios,512939.529
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4301008,2010,Municípios,515079.614
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3160702,2010,Municípios,515483.546
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3512001,2010,Municípios,516279.578
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,15004,2010,Microrregiões,516592.62
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3133758,2010,Municípios,517685.006
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2312403,2010,Municípios,517967.402
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3204559,2010,Municípios,518864.014
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3163706,2010,Municípios,518953.708
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5210406,2010,Municípios,520256.397
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4206306,2010,Municípios,520381.926
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4316402,2010,Municípios,521125.021
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3525102,2010,Municípios,521470.981
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2930105,2010,Municípios,522537.273
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4318903,2010,Municípios,522977.775
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2803203,2010,Municípios,523634.611
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4313375,2010,Municípios,524360.896
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3111200,2010,Municípios,524701.386
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,21004,2010,Microrregiões,525378.8529999999
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3144300,2010,Municípios,525635.26
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,21001,2010,Microrregiões,528192.295
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4213104,2010,Municípios,528933.027
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5002407,2010,Municípios,529082.155
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5003306,2010,Municípios,530702.103
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2930501,2010,Municípios,530968.696
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5001102,2010,Municípios,532554.575
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4201307,2010,Municípios,532599.842
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,31009,2010,Microrregiões,533422.897
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1501782,2010,Municípios,534052.061
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4322202,2010,Municípios,535174.613
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3553955,2010,Municípios,535980.029
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,22010,2010,Microrregiões,537226.38
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,25018,2010,Microrregiões,537444.485
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2402006,2010,Municípios,537967.88
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2914604,2010,Municípios,540331.215
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1100189,2010,Municípios,540861.562
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3546603,2010,Municípios,541138.459
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3152808,2010,Municípios,541173.398
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3502200,2010,Municípios,541193.687
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4111803,2010,Municípios,541342.23
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4125704,2010,Municípios,544432.162
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5003256,2010,Municípios,544859.425
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2911709,2010,Municípios,544906.753
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1508126,2010,Municípios,545230.465
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2503704,2010,Municípios,545321.165
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,31028,2010,Microrregiões,546022.9789999999
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4114203,2010,Municípios,546369.993
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4212908,2010,Municípios,546578.974
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,22011,2010,Microrregiões,546722.964
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4317400,2010,Municípios,547609.389
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4311304,2010,Municípios,548331.252
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2606408,2010,Municípios,548708.476
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5104609,2010,Municípios,549108.689
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3500303,2010,Municípios,549174.956
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2516201,2010,Municípios,549346.627
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2203909,2010,Municípios,550099.793
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1718204,2010,Municípios,550115.308
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2910602,2010,Municípios,550517.584
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3170800,2010,Municípios,552174.91
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2613701,2010,Municípios,553855.592
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3203908,2010,Municípios,555706.613
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2801504,2010,Municípios,556044.293
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4102000,2010,Municípios,556879.716
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3526407,2010,Municípios,558347.84
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5219308,2010,Municípios,559354.217
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,23012,2010,Microrregiões,559844.269
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3542206,2010,Municípios,562996.563
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3547601,2010,Municípios,563818.158
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,41008,2010,Microrregiões,564650.25
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3101508,2010,Municípios,564993.181
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4117701,2010,Municípios,565016.757
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5100300,2010,Municípios,565690.49
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,13004,2010,Microrregiões,566195.534
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4125605,2010,Municípios,567737.132
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4213500,2010,Municípios,567925.985
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3156908,2010,Municípios,567953.637
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1716109,2010,Municípios,570080.042
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4211702,2010,Municípios,570471.666
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2909307,2010,Municípios,571612.605
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3303708,2010,Municípios,572304.485
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3503802,2010,Municípios,572380.241
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4317608,2010,Municípios,573106.189
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2311801,2010,Municípios,575304.316
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2311306,2010,Municípios,576333.633
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1500503,2010,Municípios,576867.404
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2301109,2010,Municípios,577080.67
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2806701,2010,Municípios,577308.345
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3138401,2010,Municípios,577376.541
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3533502,2010,Municípios,577510.17
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1303403,2010,Municípios,578337.198
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4219705,2010,Municípios,579348.873
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4313060,2010,Municípios,580507.792
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4122305,2010,Municípios,580700.808
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1501501,2010,Municípios,580846.682
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,29025,2010,Microrregiões,580893.218
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3117876,2010,Municípios,581144.846
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5210000,2010,Municípios,581552.497
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4203204,2010,Municípios,581748.87
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1500107,2010,Municípios,583793.453
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3304706,2010,Municípios,584055.914
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,23020,2010,Microrregiões,585155.802
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,17007,2010,Microrregiões,587124.9190000001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3518206,2010,Municípios,588123.712
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,28008,2010,Microrregiões,588893.181
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2309706,2010,Municípios,591626.511
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,52008,2010,Microrregiões,591632.0079999999
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2103307,2010,Municípios,593907.852
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2306306,2010,Municípios,594791.111
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,23006,2010,Microrregiões,596343.832
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4101606,2010,Municípios,596608.697
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3139003,2010,Municípios,596819.439
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3305158,2010,Municípios,597025.96
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3534609,2010,Municípios,597484.558
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1100106,2010,Municípios,598167.052
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1502202,2010,Municípios,601463.761
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,35006,2010,Microrregiões,601894.301
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,16004,2010,Microrregiões,602033.647
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2309607,2010,Municípios,602770.231
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,52003,2010,Microrregiões,602985.293
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3300936,2010,Municípios,604026.548
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3537800,2010,Municípios,606801.053
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2101202,2010,Municípios,607057.279
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,31010,2010,Microrregiões,608764.2669999999
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,15006,2010,Microrregiões,610840.03
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5006309,2010,Municípios,611468.82
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4322806,2010,Municípios,612324.584
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2921005,2010,Municípios,613777.335
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,31055,2010,Microrregiões,615608.483
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2806107,2010,Municípios,616807.2
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3136306,2010,Municípios,617035.519
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3145000,2010,Municípios,617921.787
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4312658,2010,Municípios,618498.238
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3518602,2010,Municípios,618831.315
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3301850,2010,Municípios,620367.574
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4308508,2010,Municípios,620513.163
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4306601,2010,Municípios,622454.952
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2407203,2010,Municípios,624094.674
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4210506,2010,Municípios,627703.201
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3513108,2010,Municípios,627725.497
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1100288,2010,Municípios,627848.22
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3172004,2010,Municípios,628151.518
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3505203,2010,Municípios,628396.178
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3524105,2010,Municípios,629151.84
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5007695,2010,Municípios,629917.988
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3107406,2010,Municípios,630340.849
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,25012,2010,Microrregiões,630657.6429999999
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3515103,2010,Municípios,630976.633
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4119509,2010,Municípios,631587.6
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3162948,2010,Municípios,635370.807
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3525706,2010,Municípios,636119.478
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3541307,2010,Municípios,637465.72
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3500105,2010,Municípios,639090.507
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3104205,2010,Municípios,639615.617
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,25001,2010,Microrregiões,639930.7239999999
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4313706,2010,Municípios,642627.689
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,11008,2010,Microrregiões,643305.218
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,24014,2010,Microrregiões,643691.7710000001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4204806,2010,Municípios,646797.021
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2927002,2010,Municípios,647029.26
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1302504,2010,Municípios,647439.91
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,21003,2010,Microrregiões,648294.53
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,25010,2010,Microrregiões,648381.4319999999
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3537602,2010,Municípios,649577.293
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,21021,2010,Microrregiões,649820.368
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2911105,2010,Municípios,651069.144
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,24006,2010,Microrregiões,652152.407
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4215000,2010,Municípios,653645.831
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4304630,2010,Municípios,653655.261
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4304358,2010,Municípios,659547.171
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,25021,2010,Microrregiões,660159.275
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3537008,2010,Municípios,660162.145
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3169406,2010,Municípios,662628.555
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3540200,2010,Municípios,663942.085
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4104659,2010,Municípios,664492.733
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4104006,2010,Municípios,665119.015
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2917508,2010,Municípios,666035.196
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4205506,2010,Municípios,667226.924
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5213806,2010,Municípios,667439.971
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,32004,2010,Microrregiões,669700.944
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2109908,2010,Municípios,670907.726
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3539509,2010,Municípios,672896.931
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3141108,2010,Municípios,673868.445
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,25015,2010,Microrregiões,675148.522
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4203956,2010,Municípios,676626.988
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5208608,2010,Municípios,677333.875
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,29022,2010,Microrregiões,677353.1630000001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3509700,2010,Municípios,681915.965
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4306767,2010,Municípios,682531.696
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4107207,2010,Municípios,682627.285
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2208007,2010,Municípios,682827.836
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5100250,2010,Municípios,682973.645
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5210109,2010,Municípios,683804.226
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,43034,2010,Microrregiões,683881.007
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4310603,2010,Municípios,685709.827
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2401107,2010,Municípios,688025.722
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4313300,2010,Municípios,691969.026
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4218004,2010,Municípios,692919.902
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3302270,2010,Municípios,692967.065
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,27003,2010,Microrregiões,693428.9060000001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4321451,2010,Municípios,697408.452
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3514403,2010,Municípios,699888.953
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2404507,2010,Municípios,701908.463
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4207304,2010,Municípios,701969.397
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,41028,2010,Microrregiões,702613.724
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5101704,2010,Municípios,703561.735
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4112009,2010,Municípios,703645.817
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2702306,2010,Municípios,703927.19
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2306405,2010,Municípios,704980.211
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4107652,2010,Municípios,706289.185
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3540002,2010,Municípios,706689.331
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4100400,2010,Municípios,706900.907
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3535507,2010,Municípios,707335.521
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4104600,2010,Municípios,707615.37
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,28007,2010,Microrregiões,708097.681
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,15003,2010,Microrregiões,708259.789
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,28002,2010,Microrregiões,710447.537
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4114401,2010,Municípios,710548.329
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3516705,2010,Municípios,710995.449
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2604007,2010,Municípios,711552.188
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5209101,2010,Municípios,712143.519
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2803609,2010,Municípios,712380.296
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,28005,2010,Microrregiões,714544.0970000001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4321709,2010,Municípios,720060.501
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3301108,2010,Municípios,722817.548
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,31012,2010,Microrregiões,723255.234
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4128203,2010,Municípios,723334.533
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3550100,2010,Municípios,724879.086
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4126256,2010,Municípios,725972.595
